Host   Node   Slot  Product  Version   Location
 9056   5252   1       XCOM  104.03    JACKSON,MS
 9057   7155  FF       I2IS   11.01    LONDON,
 9057   7155   0        TII  105.35    LONDON,
 9059   2203   2       XCOM  104.03    ROCKVILLE,MD
 9060  12763   4       XCOM    0.00    LONDON,
 9061   4526  FF       I2IS    7.03    STOCKHOLM,
 9061   4526   0        TII  105.35    STOCKHOLM,
 9064   7766   1       SNAH    3.03    NEWARK,NJ
 9068  12760   1    UNREPOR  106.03    PITTSBURG,CA
 9071   3237   1       ISCS  106.03    ENGLEWOOD,CO
 9072   2224   3       XCOM  103.01    GLEN ELLYN,IL
 9073   3651   0        TII  105.35    GREEN BAY,WI
 9073   3651  FF       I2IS   11.33    GREEN BAY,WI
 9074  11240   1       ISCS    6.40    GREENVILLE,SC
 9075  10462   1       XCOM    0.00    CHICAGO,IL
 9079   7130   0        TII  105.35    LUXEMBOURG,
 9079   7130  FF       I2IS    7.03    LUXEMBOURG,
 9081   7651  FF       I2IS   11.33    APPLETON,WI
 9081   7651   0        TII  105.35    APPLETON,WI
 9083  11655   0        TII  105.22    TAMPA,FL
 9083  11655  FF       I2IS    7.03    TAMPA,FL
 9084   5670   1       XCOM  104.03    MISSION,KS
 9086   4371   1        PBH  107.05    PLYMOUTH,MI
 9094   5751   0        TII  105.22    MIAMI,FL
 9094   5751  FF       I2IS    7.04    MIAMI,FL
 9095  10256  FF       I2IS   11.33    HAMPTON,VA
 9095  10256   0        TII  105.35    HAMPTON,VA
 9096   7570  FF       I2IS    7.03    STOCKHOLM,
 9096   7570   0        TII  105.35    STOCKHOLM,
 9099   6200   0        TII  105.22    LIVERMORE,CA
 9099   6200  FF       I2IS    7.03    LIVERMORE,CA
 9100   7274   0        TII  105.22    FREMONT,CA
 9100   7274  FF       I2IS    7.03    FREMONT,CA
 9101   3537  FF       I2IS    7.03    FREMONT,CA
 9101   3537   0        TII  105.22    FREMONT,CA
 9102  12040  FF       I2IS    7.03    NEWARK,NJ
 9102  12040   0        TII  105.35    NEWARK,NJ
 9103   3225   0        TII  105.22    SUGAR LAND,TX
 9103   3225  FF       I2IS    7.03    SUGAR LAND,TX
 9104   4164   2       XCOM  104.03    HAZELWOOD,MO
 9106   4051  18       XCOM    0.00    NEW YORK,NY
 9107   2713   3       XCOM  104.03    NEW YORK,NY
 9109  13536   3       XCOM  104.05    PORTLAND,OR
 9110   5753   0        TII  105.22    VANDALIA,OH
 9110   5753  FF       I2IS    7.03    VANDALIA,OH
 9111   5753   1       ISCS  106.03    VANDALIA,OH
 9112   4424   2        PBH  112.04    MINNEAPOLIS,MN
 9113   2210   1       XCOM  104.03    GLEN ELLYN,IL
 9114   2057   1       ISCS    6.40    SEVIERVILLE,TN
Host   Node   Slot  Product  Version   Location
 9115   2123  FF       I2IS    7.03    HONOLULU,HI
 9115   2123   0        TII  105.22    HONOLULU,HI
 9119   4051  11       XCOM    0.00    NEW YORK,NY
 9121   2153   0        TII  105.35    NEW YORK,NY
 9121   2153  FF       I2IS    7.03    NEW YORK,NY
 9122   2211  FF       I2IS    7.03    NEW YORK,NY
 9122   2211   0        TII  105.22    NEW YORK,NY
 9123   2212  FF       I2IS    7.03    NEW YORK,NY
 9123   2212   0        TII  105.35    NEW YORK,NY
 9124   2304   0        TII  105.35    NEW YORK,NY
 9124   2304  FF       I2IS   11.33    NEW YORK,NY
 9125   2342   0        TII  105.22    NEW YORK,NY
 9125   2342  FF       I2IS    7.04    NEW YORK,NY
 9127   7274   2       TRSW   12.43    FREMONT,CA
 9128   4304   1       ISCS    6.40    BLOOMFIELD,CT
 9128   3511   1       ISCS    6.40    BLOOMFIELD,CT
 9129  11362   1       ISCS    6.40    STAMFORD,CT
 9130   6522   1       ISCS    6.40    PROVIDENCE,RI
 9130  13237   1       ISCS    6.40    PROVIDENCE,RI
 9131   2117   2       ISCS  106.03    RACINE,WI
 9132   4424   3       CMTI  103.00    MINNEAPOLIS,MN
 9133  10772   1       ACOM    0.00    GRAFENWOEHR,
 9134   2173  FF       I2IS    0.00    NEW YORK,NY
 9135   3147   3       XCOM  104.03    DURHAM,NC
 9136   5134   1       XCOM  104.05    CHARLOTTE,NC
 9137   2750   1       CMTI  103.00    CHICAGO,IL
 9138   2766  FF        TII    0.00    MELBOURNE,
 9140  11330   2       XCOM  104.03    REDMOND,WA
 9141  12066   1       ISCS    6.40    NASHVILLE,TN
 9141   2517   1       ISCS    6.40    NASHVILLE,TN
 9142   3646   4       ISCS  106.03    MILWAUKEE,WI
 9146   4240   1       ISCS  106.03    LOS ANGELES,CA
 9147   5005   1       XCOM  104.03    WICHITA,KS
 9148   2041   2       ISCS  106.03    NILES,IL
 9149  12354   8       ACOM    0.00    CHICAGO,IL
 9152   7244   1    UNREPOR  106.03    LAWRENCEVILLE,GA
 9153   4243   1       ISCS  106.03    CHERRY HILL,NJ
 9154   4245   1       ISCS  106.03    CARROLLTON,TX
 9155   4246   1       ISCS  106.03    SACRAMENTO,CA
 9156   4704   1       ISCS  106.03    LOS ANGELES,CA
 9157   5404   0        TII  105.22    ISLINGTON,ON
 9157   5404  FF       I2IS    7.03    ISLINGTON,ON
 9158   5611  FF       I2IS    7.03    MONTREAL,PQ
 9158   5611   0        TII  105.22    MONTREAL,PQ
 9159   5404   1       ASAT    3.05    ISLINGTON,ON
 9160   5611   1       ASAT    3.05    MONTREAL,PQ
 9161   2063   2       XCOM  104.03    MINNEAPOLIS,MN
 9162   6653   1    UNREPOR    1.00    DENVER,CO
 9163   6653   2    UNKNOWN  300.00    DENVER,CO
 9164  13275   1       ISCS    6.40    PORTLAND,OR
 9164  13274   1       ISCS    6.40    PORTLAND,OR
 9165   4403   1       ISCS    6.40    OKLAHOMA CITY,OK
 9165   6507   1       ISCS    6.40    OKLAHOMA CITY,OK
 9166  12124   0        TII  105.35    DENVER,CO
 9166  12124  FF       I2IS    7.03    DENVER,CO
 9167   4703   1       ISCS    6.40    BROOKFIELD,WI
 9168   7226   0        TII  105.35    OGDEN,UT
 9168   7226  FF       I2IS   11.33    OGDEN,UT
 9169   7524   1       ISCS    6.40    SAN ANTONIO,TX
Host   Node   Slot  Product  Version   Location
 9169   7247   1       ISCS    6.40    SAN ANTONIO,TX
 9170   2331   1       ISCS    6.40    SEATTLE,WA
 9170   2235   1       ISCS    6.40    SEATTLE,WA
 9171   4647   4       XCOM  104.03    CLEVELAND,OH
 9174  12764  FF       I2IS    0.00    BIRMINGHAM,
 9176  12764   8       XCOM    0.00    BIRMINGHAM,
 9177   4170   0        TII  105.22    PITTSBURGH,PA
 9177   4170  FF       I2IS    7.03    PITTSBURGH,PA
 9179  10130   1       ISCS    6.40    SACRAMENTO,CA
 9180   7540   1       ISCS    6.40    CALGARY,AB
 9181   2714   1       XCOM  104.03    NEW YORK,NY
 9182   4411   1       ISCS    6.40    REDWOOD CITY,CA
 9183   2665   1       ISCS    6.40    SAN DIEGO,CA
 9183   5646   1       ISCS    6.40    SAN DIEGO,CA
 9184   4236   1       ISCS    6.40    NEWPORT BEACH,CA
 9184   6457   1       ISCS    6.40    NEWPORT BEACH,CA
 9185  12654  FF       I2IS   11.01    MELBOURNE,
 9185  12654   0        TII  105.35    MELBOURNE,
 9186   5236  FF       I2IS    7.03    GREENSBORO,NC
 9186   5236   0        TII  105.35    GREENSBORO,NC
 9188   7504   0        TII  105.22    NEWARK,NJ
 9188   7504  FF       I2IS    7.03    NEWARK,NJ
 9190   4320   1       XCOM  104.03    MINNEAPOLIS,MN
 9191   4001   5       IHSA  101.07    NEW YORK,NY
 9192   2045   1       ISCS    6.40    ALBANY,NY
 9193   4325   1       ISCS    6.40    HEMPSTEAD,NY
 9193  13231   1       ISCS    6.40    HEMPSTEAD,NY
 9194  11123   1       ISCS    6.40    BUFFALO,NY
 9194   7262   1       ISCS    6.40    BUFFALO,NY
 9195   7132   3    UNREPOR  107.01    ST.-CLOUD,
 9196  10572   3       ACOM    2.03    CHICAGO,IL
 9198   6071   2       XCOM  104.03    NEWARK,NJ
 9199   3137   1       ISCS    6.40    VANCOUVER,BC
 9200   2540   2       XCOM  104.03    YORKTOWN HEIGHTS,NY
 9201  10464   1       ISCS  106.03    QUEBEC CITY,PQ
 9202   4556   1       ISCS    6.40    WALNUT CREEK,CA
 9202  10436   1       ISCS    6.40    WALNUT CREEK,CA
 9203  10753   1       ISCS    6.40    EL SEGUNDO,CA
 9203  10363   1       ISCS    6.40    EL SEGUNDO,CA
 9205   7404   1       ISCS    6.40    LONG BEACH,CA
 9206   3235   1       ISCS    6.40    SHERMAN OAKS,CA
 9206   4353   1       ISCS    6.40    SHERMAN OAKS,CA
 9207   4546   2        PBH  112.04    PLYMOUTH,MI
 9208   4546   5       CMTI  107.04    PLYMOUTH,MI
 9209   7665  FF       I2IS    7.03    DUBLIN,OH
 9209   7665   0        TII  105.22    DUBLIN,OH
 9210   4632   1       ACOM    2.03    SAN FRANCISCO,CA
 9211   5062   1       XCOM  104.03    OAK BROOK,IL
 9212   5141   1       SNAH    3.03    WICHITA,KS
 9213   5141   2       CMTI  107.04    WICHITA,KS
 9214   6072   2       CMTI  107.04    NEWARK,NJ
 9215  10732   2       XCOM  104.03    SAN FRANCISCO,CA
 9216  12322   3       MSRV  103.03    NEW YORK,NY
 9217  12553  FF       I2IS   11.01    PLYMOUTH,MI
 9217  12553   0        TII  105.22    PLYMOUTH,MI
 9218  12354  FF       I2IS    0.00    CHICAGO,IL
 9219   5231   5       XCOM  104.03    TORONTO,ON
 9221   3045   1       XCOM  104.03    MISSION,KS
 9222   5030   1       XCOM  300.55    NEWPORT BEACH,CA
Host   Node   Slot  Product  Version   Location
 9224   2717   2        XPC  101.05    NAPERVILLE,IL
 9226  11667  FF       I2IS    0.00    CHIEVERS,
 9227   5210  FF       I2IS    7.03    SAN FRANCISCO,CA
 9227   5210   0        TII  105.22    SAN FRANCISCO,CA
 9236  12745   4       XCOM    0.00    LONDON,
 9238  12762   4       XCOM    0.00    LONDON,
 9239  12763   4       XCOM    0.00    LONDON,
 9240   2305   4       BBXS  107.01    FREMONT,CA
 9248   3516  FF       I2IS   11.33    KALAMAZOO,MI
 9248   3516   0        TII  105.35    KALAMAZOO,MI
 9257  11645   2       XCOM  104.03    NASHVILLE,TN
 9259   4220   0        TII  105.35    PORTLAND,ME
 9259   4220  FF       I2IS   11.33    PORTLAND,ME
 9269  11647   1       XCOM  104.03    WEBSTER,NY
 9270  11647   1       XCOM  104.03    WEBSTER,NY
 9272   7176   1       XCOM  104.03    SANTURCE,
 9274  11647   2       XCOM  104.03    WEBSTER,NY
 9275  11647   2       XCOM  104.03    WEBSTER,NY
 9279  12530   1       XCOM  300.55    NEWPORT BEACH,CA
 9281  12766   6       XCOM    0.00    FAIRFAX,VA
 9282   3515  FF       I2IS   11.33    PENSACOLA,FL
 9282   3515   0        TII  105.35    PENSACOLA,FL
 9286   3405   0        TII  105.35    FT. MYERS,FL
 9286   3405  FF       I2IS   11.33    FT. MYERS,FL
 9287   4030   1       ACOM  103.01    DURHAM,NC
 9297   4030   2       XCOM  104.03    DURHAM,NC
 9304  10114   5       MSRV  103.03    WESTPORT,CT
 9304   2727   5       MSRV  103.03    BLOOMFIELD,CT
 9305  10125  FF        ATC    0.00    RACINE,WI
 9309   3312   0        TII  105.35    EVANSVILLE,IN
 9309   3312  FF       I2IS   11.33    EVANSVILLE,IN
 9310   5574  FF       I2IS    7.03    VANCOUVER,BC
 9310   5574   0        TII  105.22    VANCOUVER,BC
 9311   5574   1       ASAT    3.05    VANCOUVER,BC
 9313   2300   2       XCOM  104.03    LINCOLNSHIRE,IL
 9314   7624   4       XCOM  104.03    BOSTON,MA
 9316   2151   1       XCOM    0.00    LODI,CA
 9316  12723   2       XCOM  104.03    LODI,CA
 9317   6527   1       XCOM  104.03    NEW ORLEANS,LA
 9319  11600   1       SNAH    5.05    DETROIT,MI
 9320   3252   6       MSRV  103.03    NORRISTOWN,PA
 9321   5473   1       ACOM    3.01    LYON,
 9322   6350   1       ISCS    6.40    PORT ARTHUR,TX
 9323   2155   1       ISCS    6.40    BLOOMINGTON,IN
 9324   5264   1       ISCS    6.40    ROCKY MOUNT,NC
 9326   5473   1       ACOM    3.01    LYON,
 9327   5657   2        PBT  111.03    SAN JOSE,CA
 9328   4753   2       CMTI  107.04    BROOKFIELD,WI
 9329   4567   2       CMTI  107.04    BROOKFIELD,WI
 9333  12655   0        TII  105.35    SYDNEY,
 9333  12655  FF       I2IS   11.01    SYDNEY,
 9334   4170   1       ACOM  103.01    PITTSBURGH,PA
 9335   4277   1       ISCS    6.40    FT. WORTH,TX
 9336  10470   0        TII  105.35    FT. WORTH,TX
 9336  10470  FF       I2IS   11.33    FT. WORTH,TX
 9337  10470   1       ISCS    6.40    FT. WORTH,TX
 9338   5570  FF        TII    0.00    SAN JOSE,CA
 9340   5114  FF        TII    0.00    SAN JOSE,CA
 9342  10364  FF        TII    0.00    SAN JOSE,CA
Host   Node   Slot  Product  Version   Location
 9343  10365  FF        TII    0.00    SAN JOSE,CA
 9344   2714   2       XCOM  104.03    NEW YORK,NY
 9345  12412   1       XCOM  300.55    DALLAS,TX
 9346  10235   2    UNREPOR  106.03    CLEVELAND,OH
 9347  13232   1       ISCS    6.40    COLUMBUS,OH
 9348   4775   1       ISCS    6.40    CINCINNATI,OH
 9349  13214   1       ISCS    6.40    INDIANAPOLIS,IN
 9350  10366  FF        TII    0.00    SAN JOSE,CA
 9351   2132  FF       I2IS    7.03    COLUMBUS,OH
 9351   2132   0        TII  105.22    COLUMBUS,OH
 9352   2132   1       ACOM  103.01    COLUMBUS,OH
 9355  10327   0        TII  105.35    SAN JOSE,CA
 9355  10327  FF       I2IS   11.33    SAN JOSE,CA
 9356   4107  FF       I2IS   11.33    FRESNO,CA
 9356   4107   0        TII  105.35    FRESNO,CA
 9357   7363  FF       I2IS    0.00    SAN JOSE,CA
 9358  10454  FF       I2IS   11.33    SAN JOSE,CA
 9358  10454   0        TII  105.35    SAN JOSE,CA
 9359   7537   0        TII  105.35    SAN JOSE,CA
 9359   7537  FF       I2IS   11.33    SAN JOSE,CA
 9361  10630  FF       I2IS   11.33    SAN JOSE,CA
 9361  10630   0        TII  105.35    SAN JOSE,CA
 9362  10633  FF       I2IS    0.00    SAN JOSE,CA
 9363  10634   0        TII  105.35    SAN JOSE,CA
 9363  10634  FF       I2IS   11.33    SAN JOSE,CA
 9364  10635  FF       I2IS   11.33    SAN JOSE,CA
 9364  10635   0        TII  105.35    SAN JOSE,CA
 9365  10636   0        TII  105.35    SAN JOSE,CA
 9365  10636  FF       I2IS   11.33    SAN JOSE,CA
 9366  10637   0        TII  105.35    SAN JOSE,CA
 9366  10637  FF       I2IS   11.33    SAN JOSE,CA
 9367  10640  FF       I2IS   11.33    SAN JOSE,CA
 9367  10640   0        TII  105.35    SAN JOSE,CA
 9368  10641  FF       I2IS   11.33    SAN JOSE,CA
 9368  10641   0        TII  105.35    SAN JOSE,CA
 9369  10642   0        TII  105.35    SAN JOSE,CA
 9369  10642  FF       I2IS   11.33    SAN JOSE,CA
 9370  10643   0        TII  105.35    SAN JOSE,CA
 9370  10643  FF       I2IS   11.33    SAN JOSE,CA
 9371  10644  FF       I2IS   11.33    SAN JOSE,CA
 9371  10644   0        TII  105.35    SAN JOSE,CA
 9372  10645  FF       I2IS   11.33    SAN JOSE,CA
 9372  10645   0        TII  105.35    SAN JOSE,CA
 9373  10646   0        TII  105.35    SAN JOSE,CA
 9373  10646  FF       I2IS   11.33    SAN JOSE,CA
 9374  10647  FF       I2IS   11.33    SAN JOSE,CA
 9374  10647   0        TII  105.35    SAN JOSE,CA
 9375  10650   0        TII  105.35    SAN JOSE,CA
 9375  10650  FF       I2IS   11.33    SAN JOSE,CA
 9376  10651  FF       I2IS   11.33    SAN JOSE,CA
 9376  10651   0        TII  105.35    SAN JOSE,CA
 9377  10652  FF       I2IS    0.00    SAN JOSE,CA
 9378  10653  FF       I2IS    0.00    SAN JOSE,CA
 9379  10654  FF       I2IS   11.33    SAN JOSE,CA
 9379  10654   0        TII  105.35    SAN JOSE,CA
 9380  10655   0        TII  105.35    SAN JOSE,CA
 9380  10655  FF       I2IS   11.33    SAN JOSE,CA
 9381  10656   0        TII  105.35    SAN JOSE,CA
 9381  10656  FF       I2IS   11.33    SAN JOSE,CA
Host   Node   Slot  Product  Version   Location
 9382  10657  FF       I2IS    0.00    SAN JOSE,CA
 9383  10660  FF       I2IS    0.00    SAN JOSE,CA
 9384  10661   0        TII  105.35    SAN JOSE,CA
 9384  10661  FF       I2IS   11.33    SAN JOSE,CA
 9385  12113   3       XCOM  104.03    PHOENIX,AZ
 9394  11016   3       XCOM  200.55    SPOKANE,WA
 9395   7312   3        MUX    4.00    AGANA,
 9402  10630   1       ISCS    6.40    SAN JOSE,CA
 9403  10633   1       ISCS    0.00    SAN JOSE,CA
 9404  10634   1       ISCS    6.40    SAN JOSE,CA
 9405  10635   1       ISCS    6.40    SAN JOSE,CA
 9406  10636   1       ISCS    6.40    SAN JOSE,CA
 9407  10637   1       ISCS    6.40    SAN JOSE,CA
 9408  10640   1       ISCS    6.40    SAN JOSE,CA
 9409  10641   1       ISCS    6.40    SAN JOSE,CA
 9410  10642   1       ISCS    6.40    SAN JOSE,CA
 9411  10643   1       ISCS    0.00    SAN JOSE,CA
 9412  10644   1       ISCS    6.40    SAN JOSE,CA
 9413  10645   1       ISCS    6.40    SAN JOSE,CA
 9414  10646   1       ISCS    6.40    SAN JOSE,CA
 9415  10647   1       ISCS    6.40    SAN JOSE,CA
 9416  10650   1       ISCS    6.40    SAN JOSE,CA
 9417  10651   1       ISCS    6.40    SAN JOSE,CA
 9418  10652   1       ISCS    0.00    SAN JOSE,CA
 9419  10653   1       ISCS    0.00    SAN JOSE,CA
 9420  10654   1       ISCS    6.40    SAN JOSE,CA
 9421  10655   1       ISCS    6.40    SAN JOSE,CA
 9422  10656   1       ISCS    6.40    SAN JOSE,CA
 9423  10657   1       ISCS    0.00    SAN JOSE,CA
 9424  10660   1       ISCS    0.00    SAN JOSE,CA
 9425  10661   1       ISCS    6.40    SAN JOSE,CA
 9433   7073  FF       I2IS    7.03    ALEXANDRIA,VA
 9433   7073   0        TII  105.34    ALEXANDRIA,VA
 9435   7073   1        PBH  112.04    ALEXANDRIA,VA
 9437  10675  FF       I2IS    7.03    NEWPORT BEACH,CA
 9437  10675   0        TII  105.22    NEWPORT BEACH,CA
 9438  10675   1       ISCS  106.03    NEWPORT BEACH,CA
 9439   5700   2       XCOM  104.03    NORRISTOWN,PA
 9440   7644   2       SNAH    3.03    HOUSTON,TX
 9441  10326   1       SNAH    3.03    VERNON,CA
 9442   6764  FF       I2IS    0.00    GIEBELSTADT,
 9443  10326   2       CMTI  107.04    VERNON,CA
 9444   5652   1       SDLC    0.00    NEW YORK,NY
 9445   5474  FF        ATC    0.00    BAD HERSFELD,
 9447   5452   1       XCOM    0.00    SEATTLE,WA
 9449   2473  FF       I2IS    7.03    FREDERICK,MD
 9449   2473   0        TII  105.35    FREDERICK,MD
 9450   2474   0        TII  105.22    FREDERICK,MD
 9450   2474  FF       I2IS    7.03    FREDERICK,MD
 9451   4003   2       MSRV  103.03    SAN FRANCISCO,CA
 9451   2576   3       MSRV  103.03    FAIRFAX,VA
 9453   3405   1       ISCS    6.40    FT. MYERS,FL
 9454   2473   3       SNAH    1.04    FREDERICK,MD
 9455   2474   2       CMTI  103.00    FREDERICK,MD
 9456  12500   2       XCOM  104.03    BRUSSELS,
 9457  10703  FF        ATC    0.00    TORTOLA,
 9460  12302   3       XCOM    0.00    SAVANNAH,GA
 9461  10674   1       ISCS  106.03    KINGSPORT,TN
 9462   5473   1       ACOM    3.01    LYON,
Host   Node   Slot  Product  Version   Location
 9463   4366   1       XCOM  300.55    DENVER,CO
 9464  10706   0        TII  105.22    HOUSTON,TX
 9464  10706  FF       I2IS    7.03    HOUSTON,TX
 9465  10706   1       ACOM  103.01    HOUSTON,TX
 9467   3637   3       CMTI  107.04    GERMANTOWN,MD
 9468  10710   1       ISCS    6.40    NEW YORK,NY
 9469  10711  FF       I2IS    7.03    HOUSTON,TX
 9469  10711   0        TII  105.34    HOUSTON,TX
 9470  10712   0        TII  105.35    HOUSTON,TX
 9470  10712  FF       I2IS    7.03    HOUSTON,TX
 9471  10713   0        TII  105.35    HOUSTON,TX
 9471  10713  FF       I2IS    7.03    HOUSTON,TX
 9472   2512  FF       I2IS   11.33    SAN JOSE,CA
 9472   2512   0        TII  105.35    SAN JOSE,CA
 9473   4034  FF       I2IS    7.04    COPENHAGEN,
 9473   4034   0        TII  105.35    COPENHAGEN,
 9475   5301   1       XCOM  104.03    PORTLAND,OR
 9476   2300   0        TII  105.22    LINCOLNSHIRE,IL
 9476   2300  FF       I2IS    7.04    LINCOLNSHIRE,IL
 9477   6155   2       SNAH    3.03    FREMONT,CA
